Local time,Ask,Bid,AskVolume,BidVolume
22.01.2024 08:30:38.726 GMT-0600,192.403,192.377,0.012,0.012
22.01.2024 08:30:38.776 GMT-0600,192.403,192.36700000000002,0.012,0.012
22.01.2024 08:30:38.877 GMT-0600,192.394,192.36599999999999,0.012,0.012
22.01.2024 08:30:38.927 GMT-0600,192.41400000000002,192.36599999999999,0.012,0.012
22.01.2024 08:30:38.978 GMT-0600,192.41400000000002,192.37599999999998,0.012,0.012
22.01.2024 08:30:39.029 GMT-0600,192.44400000000002,192.386,0.012,0.012
22.01.2024 08:30:39.079 GMT-0600,192.423,192.387,0.012,0.012
22.01.2024 08:30:39.179 GMT-0600,192.44400000000002,192.396,0.012,0.012
22.01.2024 08:30:39.280 GMT-0600,192.43400000000003,192.396,0.012,0.012
22.01.2024 08:30:39.330 GMT-0600,192.44299999999998,192.39700000000002,0.012,0.012
22.01.2024 08:30:39.431 GMT-0600,192.454,192.426,0.012,0.012
22.01.2024 08:30:39.581 GMT-0600,192.454,192.416,0.012,0.012
22.01.2024 08:30:39.632 GMT-0600,192.44299999999998,192.417,0.012,0.012
22.01.2024 08:30:39.733 GMT-0600,192.453,192.42700000000002,0.012,0.012
22.01.2024 08:30:39.834 GMT-0600,192.46400000000003,192.446,0.012,0.012
22.01.2024 08:30:39.884 GMT-0600,192.46400000000003,192.426,0.012,0.012
22.01.2024 08:30:39.935 GMT-0600,192.47299999999998,192.447,0.012,0.012
22.01.2024 08:30:39.985 GMT-0600,192.483,192.447,0.012,0.012
22.01.2024 08:30:40.086 GMT-0600,192.493,192.467,0.012,0.012
22.01.2024 08:30:40.386 GMT-0600,192.47400000000002,192.43599999999998,0.012,0.012
22.01.2024 08:30:40.487 GMT-0600,192.453,192.42700000000002,0.012,0.012
22.01.2024 08:30:40.537 GMT-0600,192.46400000000003,192.426,0.012,0.012
22.01.2024 08:30:40.588 GMT-0600,192.46400000000003,192.416,0.012,0.012
22.01.2024 08:30:40.638 GMT-0600,192.454,192.426,0.012,0.012
22.01.2024 08:30:40.789 GMT-0600,192.47299999999998,192.437,0.012,0.012
22.01.2024 08:30:40.839 GMT-0600,192.483,192.447,0.012,0.012
22.01.2024 08:30:40.889 GMT-0600,192.49400000000003,192.446,0.012,0.012
22.01.2024 08:30:40.992 GMT-0600,192.47400000000002,192.43599999999998,0.012,0.012
22.01.2024 08:30:41.144 GMT-0600,192.484,192.446,0.012,0.012
22.01.2024 08:30:41.195 GMT-0600,192.493,192.447,0.012,0.012
22.01.2024 08:30:41.445 GMT-0600,192.49400000000003,192.456,0.012,0.012
22.01.2024 08:30:41.496 GMT-0600,192.49400000000003,192.446,0.012,0.012
22.01.2024 08:30:41.746 GMT-0600,192.493,192.477,0.012,0.012
22.01.2024 08:30:41.847 GMT-0600,192.493,192.45700000000002,0.012,0.012
22.01.2024 08:30:41.947 GMT-0600,192.493,192.447,0.012,0.012
22.01.2024 08:30:42.048 GMT-0600,192.493,192.437,0.012,0.012
22.01.2024 08:30:42.098 GMT-0600,192.484,192.43599999999998,0.012,0.012
22.01.2024 08:30:42.199 GMT-0600,192.47400000000002,192.43599999999998,0.012,0.012
22.01.2024 08:30:42.400 GMT-0600,192.47400000000002,192.446,0.012,0.012
22.01.2024 08:30:42.450 GMT-0600,192.46400000000003,192.426,0.012,0.012
22.01.2024 08:30:42.551 GMT-0600,192.463,192.437,0.012,0.012
22.01.2024 08:30:42.902 GMT-0600,192.493,192.45700000000002,0.012,0.012
22.01.2024 08:30:42.952 GMT-0600,192.484,192.456,0.012,0.012
22.01.2024 08:30:43.003 GMT-0600,192.483,192.447,0.012,0.012
22.01.2024 08:30:43.103 GMT-0600,192.463,192.42700000000002,0.012,0.012
22.01.2024 08:30:43.304 GMT-0600,192.454,192.43599999999998,0.012,0.012
22.01.2024 08:30:43.355 GMT-0600,192.453,192.417,0.012,0.012
22.01.2024 08:30:43.756 GMT-0600,192.44299999999998,192.417,0.012,0.012
22.01.2024 08:30:44.157 GMT-0600,192.454,192.416,0.012,0.012
22.01.2024 08:30:44.508 GMT-0600,192.44299999999998,192.417,0.012,0.012
22.01.2024 08:30:44.558 GMT-0600,192.454,192.416,0.012,0.012
22.01.2024 08:30:45.210 GMT-0600,192.403,192.387,0.012,0.012
22.01.2024 08:30:45.260 GMT-0600,192.44299999999998,192.39700000000002,0.012,0.012
22.01.2024 08:30:45.511 GMT-0600,192.453,192.407,0.012,0.012
22.01.2024 08:30:45.612 GMT-0600,192.453,192.39700000000002,0.012,0.012
22.01.2024 08:30:46.414 GMT-0600,192.423,192.407,0.012,0.012
22.01.2024 08:30:46.815 GMT-0600,192.423,192.39700000000002,0.012,0.012
22.01.2024 08:30:47.015 GMT-0600,192.454,192.416,0.012,0.012
22.01.2024 08:30:47.417 GMT-0600,192.44400000000002,192.416,0.012,0.012
22.01.2024 08:30:47.468 GMT-0600,192.44299999999998,192.407,0.012,0.012
22.01.2024 08:30:47.769 GMT-0600,192.453,192.417,0.012,0.012
22.01.2024 08:30:48.170 GMT-0600,192.463,192.42700000000002,0.012,0.012
22.01.2024 08:30:48.972 GMT-0600,192.47299999999998,192.437,0.012,0.012
22.01.2024 08:30:49.223 GMT-0600,192.463,192.42700000000002,0.012,0.012
22.01.2024 08:30:49.536 GMT-0600,192.454,192.43599999999998,0.012,0.012
22.01.2024 08:30:49.587 GMT-0600,192.463,192.437,0.012,0.012
22.01.2024 08:30:49.839 GMT-0600,192.46400000000003,192.426,0.012,0.012
22.01.2024 08:30:50.047 GMT-0600,192.46400000000003,192.43599999999998,0.012,0.012
22.01.2024 08:30:50.149 GMT-0600,192.454,192.426,0.012,0.012
22.01.2024 08:30:50.302 GMT-0600,192.44299999999998,192.417,0.012,0.012
22.01.2024 08:30:50.452 GMT-0600,192.453,192.42700000000002,0.012,0.012
22.01.2024 08:30:50.603 GMT-0600,192.46400000000003,192.43599999999998,0.012,0.012
22.01.2024 08:30:50.704 GMT-0600,192.463,192.42700000000002,0.012,0.012
22.01.2024 08:30:50.854 GMT-0600,192.46400000000003,192.43599999999998,0.012,0.012
22.01.2024 08:30:51.059 GMT-0600,192.453,192.42700000000002,0.012,0.012
22.01.2024 08:30:51.360 GMT-0600,192.423,192.407,0.012,0.012
22.01.2024 08:30:51.460 GMT-0600,192.43400000000003,192.40599999999998,0.012,0.012
22.01.2024 08:30:51.511 GMT-0600,192.433,192.417,0.012,0.012
22.01.2024 08:30:51.611 GMT-0600,192.44400000000002,192.416,0.012,0.012
22.01.2024 08:30:51.662 GMT-0600,192.454,192.426,0.012,0.012
22.01.2024 08:30:51.963 GMT-0600,192.453,192.417,0.012,0.012
22.01.2024 08:30:52.063 GMT-0600,192.433,192.407,0.012,0.012
22.01.2024 08:30:52.364 GMT-0600,192.433,192.417,0.012,0.012
22.01.2024 08:30:52.465 GMT-0600,192.423,192.407,0.012,0.012
22.01.2024 08:30:52.716 GMT-0600,192.423,192.39700000000002,0.012,0.012
22.01.2024 08:30:52.867 GMT-0600,192.413,192.39700000000002,0.012,0.012
22.01.2024 08:30:52.968 GMT-0600,192.424,192.40599999999998,0.012,0.012
22.01.2024 08:30:53.018 GMT-0600,192.424,192.396,0.012,0.012
22.01.2024 08:30:53.068 GMT-0600,192.43400000000003,192.416,0.012,0.012
22.01.2024 08:30:53.119 GMT-0600,192.44400000000002,192.416,0.012,0.012
22.01.2024 08:30:53.169 GMT-0600,192.44299999999998,192.42700000000002,0.012,0.012
22.01.2024 08:30:53.220 GMT-0600,192.453,192.42700000000002,0.012,0.012
22.01.2024 08:30:53.270 GMT-0600,192.44400000000002,192.416,0.012,0.012
22.01.2024 08:30:53.371 GMT-0600,192.44299999999998,192.407,0.012,0.012
22.01.2024 08:30:53.471 GMT-0600,192.454,192.426,0.012,0.012
22.01.2024 08:30:53.572 GMT-0600,192.44400000000002,192.416,0.012,0.012
22.01.2024 08:30:53.722 GMT-0600,192.44299999999998,192.407,0.012,0.012
22.01.2024 08:30:53.873 GMT-0600,192.453,192.42700000000002,0.012,0.012
22.01.2024 08:30:54.224 GMT-0600,192.46400000000003,192.43599999999998,0.012,0.012
22.01.2024 08:30:54.274 GMT-0600,192.46400000000003,192.426,0.012,0.012
22.01.2024 08:30:54.575 GMT-0600,192.463,192.437,0.012,0.012
22.01.2024 08:30:54.676 GMT-0600,192.46400000000003,192.426,0.012,0.012
22.01.2024 08:30:54.726 GMT-0600,192.47299999999998,192.437,0.012,0.012
22.01.2024 08:30:54.977 GMT-0600,192.47299999999998,192.447,0.012,0.012
22.01.2024 08:30:55.128 GMT-0600,192.484,192.456,0.012,0.012
22.01.2024 08:30:55.278 GMT-0600,192.47299999999998,192.437,0.012,0.012
22.01.2024 08:30:55.329 GMT-0600,192.47400000000002,192.446,0.012,0.012
22.01.2024 08:30:55.429 GMT-0600,192.47400000000002,192.426,0.012,0.012
22.01.2024 08:30:55.480 GMT-0600,192.47299999999998,192.437,0.012,0.012
22.01.2024 08:30:55.630 GMT-0600,192.483,192.447,0.012,0.012
22.01.2024 08:30:55.881 GMT-0600,192.503,192.467,0.012,0.012
22.01.2024 08:30:55.982 GMT-0600,192.523,192.497,0.012,0.012
22.01.2024 08:30:56.032 GMT-0600,192.52400000000003,192.486,0.012,0.012
22.01.2024 08:30:56.233 GMT-0600,192.503,192.467,0.012,0.012
22.01.2024 08:30:56.334 GMT-0600,192.483,192.45700000000002,0.012,0.012
22.01.2024 08:30:56.384 GMT-0600,192.47299999999998,192.42700000000002,0.012,0.012
22.01.2024 08:30:56.485 GMT-0600,192.47400000000002,192.446,0.012,0.012
22.01.2024 08:30:56.736 GMT-0600,192.46400000000003,192.446,0.012,0.012
22.01.2024 08:30:56.986 GMT-0600,192.47299999999998,192.42700000000002,0.012,0.012
22.01.2024 08:30:57.037 GMT-0600,192.484,192.456,0.012,0.012
22.01.2024 08:30:57.488 GMT-0600,192.49400000000003,192.456,0.012,0.012
22.01.2024 08:30:57.589 GMT-0600,192.503,192.467,0.012,0.012
22.01.2024 08:30:57.990 GMT-0600,192.513,192.477,0.012,0.012
22.01.2024 08:30:58.140 GMT-0600,192.533,192.497,0.012,0.012
22.01.2024 08:30:58.492 GMT-0600,192.52400000000003,192.486,0.012,0.012
22.01.2024 08:30:58.593 GMT-0600,192.533,192.507,0.012,0.012
22.01.2024 08:30:58.643 GMT-0600,192.553,192.507,0.012,0.012
22.01.2024 08:30:58.744 GMT-0600,192.553,192.497,0.012,0.012
22.01.2024 08:30:58.794 GMT-0600,192.52400000000003,192.49599999999998,0.012,0.012
22.01.2024 08:30:58.845 GMT-0600,192.523,192.48700000000002,0.012,0.012
22.01.2024 08:30:58.995 GMT-0600,192.533,192.497,0.012,0.012
22.01.2024 08:30:59.247 GMT-0600,192.55400000000003,192.506,0.012,0.012
22.01.2024 08:30:59.347 GMT-0600,192.53400000000002,192.506,0.012,0.012
22.01.2024 08:30:59.398 GMT-0600,192.533,192.497,0.012,0.012
22.01.2024 08:30:59.448 GMT-0600,192.514,192.486,0.012,0.012
22.01.2024 08:30:59.499 GMT-0600,192.52400000000003,192.486,0.012,0.012
22.01.2024 08:30:59.649 GMT-0600,192.514,192.486,0.012,0.012
22.01.2024 08:30:59.699 GMT-0600,192.52400000000003,192.486,0.012,0.012
22.01.2024 08:30:59.900 GMT-0600,192.513,192.48700000000002,0.012,0.012
22.01.2024 08:31:00.001 GMT-0600,192.514,192.476,0.012,0.012
22.01.2024 08:31:00.103 GMT-0600,192.493,192.467,0.012,0.012
22.01.2024 08:31:00.255 GMT-0600,192.493,192.45700000000002,0.012,0.012
22.01.2024 08:31:00.305 GMT-0600,192.47400000000002,192.456,0.012,0.012
22.01.2024 08:31:00.456 GMT-0600,192.47400000000002,192.446,0.012,0.012
22.01.2024 08:31:00.556 GMT-0600,192.46400000000003,192.446,0.012,0.012
22.01.2024 08:31:00.607 GMT-0600,192.453,192.42700000000002,0.012,0.012
22.01.2024 08:31:00.707 GMT-0600,192.483,192.45700000000002,0.012,0.012
22.01.2024 08:31:00.858 GMT-0600,192.493,192.45700000000002,0.012,0.012
22.01.2024 08:31:01.009 GMT-0600,192.47400000000002,192.456,0.012,0.012
22.01.2024 08:31:01.059 GMT-0600,192.49400000000003,192.456,0.012,0.012
22.01.2024 08:31:01.110 GMT-0600,192.50400000000002,192.476,0.012,0.012
22.01.2024 08:31:01.210 GMT-0600,192.50400000000002,192.46599999999998,0.012,0.012
22.01.2024 08:31:01.261 GMT-0600,192.49400000000003,192.46599999999998,0.012,0.012
22.01.2024 08:31:01.462 GMT-0600,192.533,192.497,0.012,0.012
22.01.2024 08:31:01.562 GMT-0600,192.53400000000002,192.486,0.012,0.012
22.01.2024 08:31:01.763 GMT-0600,192.523,192.48700000000002,0.012,0.012
22.01.2024 08:31:01.813 GMT-0600,192.553,192.507,0.012,0.012
22.01.2024 08:31:01.864 GMT-0600,192.53400000000002,192.506,0.012,0.012
22.01.2024 08:31:01.964 GMT-0600,192.523,192.48700000000002,0.012,0.012
22.01.2024 08:31:02.065 GMT-0600,192.533,192.497,0.012,0.012
22.01.2024 08:31:02.515 GMT-0600,192.514,192.49599999999998,0.012,0.012
22.01.2024 08:31:02.654 GMT-0600,192.483,192.467,0.012,0.012
22.01.2024 08:31:02.705 GMT-0600,192.49400000000003,192.46599999999998,0.012,0.012
22.01.2024 08:31:02.755 GMT-0600,192.483,192.467,0.012,0.012
22.01.2024 08:31:02.856 GMT-0600,192.49400000000003,192.456,0.012,0.012
22.01.2024 08:31:03.007 GMT-0600,192.463,192.437,0.012,0.012
22.01.2024 08:31:03.159 GMT-0600,192.453,192.42700000000002,0.012,0.012
22.01.2024 08:31:03.210 GMT-0600,192.463,192.42700000000002,0.012,0.012
22.01.2024 08:31:03.360 GMT-0600,192.454,192.426,0.012,0.012
22.01.2024 08:31:03.511 GMT-0600,192.463,192.437,0.012,0.012
22.01.2024 08:31:03.562 GMT-0600,192.47400000000002,192.43599999999998,0.012,0.012
22.01.2024 08:31:03.813 GMT-0600,192.484,192.446,0.012,0.012
22.01.2024 08:31:03.915 GMT-0600,192.47400000000002,192.446,0.012,0.012
22.01.2024 08:31:04.016 GMT-0600,192.46400000000003,192.446,0.012,0.012
22.01.2024 08:31:04.116 GMT-0600,192.47400000000002,192.43599999999998,0.012,0.012
22.01.2024 08:31:04.469 GMT-0600,192.50400000000002,192.46599999999998,0.012,0.012
22.01.2024 08:31:04.619 GMT-0600,192.483,192.45700000000002,0.012,0.012
22.01.2024 08:31:04.672 GMT-0600,192.484,192.446,0.012,0.012
22.01.2024 08:31:04.722 GMT-0600,192.49400000000003,192.456,0.012,0.012
22.01.2024 08:31:04.823 GMT-0600,192.493,192.467,0.012,0.012
22.01.2024 08:31:04.973 GMT-0600,192.514,192.486,0.012,0.012
22.01.2024 08:31:05.024 GMT-0600,192.513,192.477,0.012,0.012
22.01.2024 08:31:05.074 GMT-0600,192.514,192.486,0.012,0.012
22.01.2024 08:31:05.124 GMT-0600,192.52400000000003,192.486,0.012,0.012
22.01.2024 08:31:05.175 GMT-0600,192.513,192.48700000000002,0.012,0.012
22.01.2024 08:31:05.326 GMT-0600,192.52400000000003,192.49599999999998,0.012,0.012
22.01.2024 08:31:05.426 GMT-0600,192.553,192.51700000000002,0.012,0.012
22.01.2024 08:31:05.477 GMT-0600,192.553,192.507,0.012,0.012
22.01.2024 08:31:05.527 GMT-0600,192.56400000000002,192.536,0.012,0.012
22.01.2024 08:31:05.628 GMT-0600,192.574,192.536,0.012,0.012
22.01.2024 08:31:05.678 GMT-0600,192.573,192.55700000000002,0.012,0.012
22.01.2024 08:31:05.728 GMT-0600,192.593,192.55700000000002,0.012,0.012
22.01.2024 08:31:05.829 GMT-0600,192.593,192.567,0.012,0.012
22.01.2024 08:31:06.080 GMT-0600,192.58400000000003,192.566,0.012,0.012
22.01.2024 08:31:06.180 GMT-0600,192.58400000000003,192.55599999999998,0.012,0.012
22.01.2024 08:31:06.231 GMT-0600,192.593,192.55700000000002,0.012,0.012
22.01.2024 08:31:06.281 GMT-0600,192.59400000000002,192.566,0.012,0.012
22.01.2024 08:31:06.432 GMT-0600,192.603,192.567,0.012,0.012
22.01.2024 08:31:06.582 GMT-0600,192.574,192.55599999999998,0.012,0.012
22.01.2024 08:31:06.632 GMT-0600,192.573,192.54700000000003,0.012,0.012
22.01.2024 08:31:06.683 GMT-0600,192.573,192.537,0.012,0.012
22.01.2024 08:31:06.783 GMT-0600,192.604,192.566,0.012,0.012
22.01.2024 08:31:06.884 GMT-0600,192.613,192.58700000000002,0.012,0.012
22.01.2024 08:31:07.085 GMT-0600,192.593,192.577,0.012,0.012
22.01.2024 08:31:07.285 GMT-0600,192.61400000000003,192.596,0.012,0.012
22.01.2024 08:31:07.386 GMT-0600,192.61400000000003,192.58599999999998,0.012,0.012
22.01.2024 08:31:07.636 GMT-0600,192.58400000000003,192.546,0.012,0.012
22.01.2024 08:31:07.837 GMT-0600,192.573,192.55700000000002,0.012,0.012
22.01.2024 08:31:07.989 GMT-0600,192.603,192.577,0.012,0.012
22.01.2024 08:31:08.039 GMT-0600,192.613,192.58700000000002,0.012,0.012
22.01.2024 08:31:08.290 GMT-0600,192.61400000000003,192.576,0.012,0.012
22.01.2024 08:31:08.541 GMT-0600,192.613,192.597,0.012,0.012
22.01.2024 08:31:08.591 GMT-0600,192.613,192.58700000000002,0.012,0.012
22.01.2024 08:31:08.692 GMT-0600,192.603,192.577,0.012,0.012
22.01.2024 08:31:09.043 GMT-0600,192.583,192.567,0.012,0.012
22.01.2024 08:31:09.194 GMT-0600,192.58400000000003,192.55599999999998,0.012,0.012
22.01.2024 08:31:09.394 GMT-0600,192.573,192.54700000000003,0.012,0.012
22.01.2024 08:31:09.545 GMT-0600,192.56400000000002,192.536,0.012,0.012
22.01.2024 08:31:09.695 GMT-0600,192.55400000000003,192.52599999999998,0.012,0.012
22.01.2024 08:31:09.746 GMT-0600,192.553,192.51700000000002,0.012,0.012
22.01.2024 08:31:09.796 GMT-0600,192.563,192.52700000000002,0.012,0.012
22.01.2024 08:31:09.897 GMT-0600,192.574,192.546,0.012,0.012
22.01.2024 08:31:09.947 GMT-0600,192.593,192.55700000000002,0.012,0.012
22.01.2024 08:31:10.047 GMT-0600,192.603,192.567,0.012,0.012
22.01.2024 08:31:10.148 GMT-0600,192.644,192.58599999999998,0.012,0.012
22.01.2024 08:31:10.249 GMT-0600,192.623,192.577,0.012,0.012
22.01.2024 08:31:10.349 GMT-0600,192.62400000000002,192.566,0.012,0.012
22.01.2024 08:31:10.550 GMT-0600,192.603,192.567,0.012,0.012
22.01.2024 08:31:10.751 GMT-0600,192.62400000000002,192.58599999999998,0.012,0.012
22.01.2024 08:31:11.202 GMT-0600,192.613,192.577,0.012,0.012
22.01.2024 08:31:11.403 GMT-0600,192.604,192.576,0.012,0.012
22.01.2024 08:31:11.503 GMT-0600,192.61400000000003,192.576,0.012,0.012
22.01.2024 08:31:11.604 GMT-0600,192.613,192.58700000000002,0.012,0.012
22.01.2024 08:31:11.704 GMT-0600,192.62400000000002,192.58599999999998,0.012,0.012
22.01.2024 08:31:11.755 GMT-0600,192.644,192.606,0.012,0.012
22.01.2024 08:31:12.005 GMT-0600,192.643,192.58700000000002,0.012,0.012
22.01.2024 08:31:12.206 GMT-0600,192.62400000000002,192.58599999999998,0.012,0.012
22.01.2024 08:31:12.457 GMT-0600,192.644,192.596,0.012,0.012
22.01.2024 08:31:12.507 GMT-0600,192.623,192.58700000000002,0.012,0.012
22.01.2024 08:31:12.758 GMT-0600,192.643,192.58700000000002,0.012,0.012
22.01.2024 08:31:12.908 GMT-0600,192.62400000000002,192.58599999999998,0.012,0.012
22.01.2024 08:31:13.009 GMT-0600,192.62400000000002,192.596,0.012,0.012
22.01.2024 08:31:13.059 GMT-0600,192.643,192.607,0.012,0.012
22.01.2024 08:31:13.160 GMT-0600,192.62400000000002,192.58599999999998,0.012,0.012
22.01.2024 08:31:13.360 GMT-0600,192.62400000000002,192.596,0.012,0.012
22.01.2024 08:31:13.461 GMT-0600,192.62400000000002,192.58599999999998,0.012,0.012
22.01.2024 08:31:13.712 GMT-0600,192.623,192.597,0.012,0.012
22.01.2024 08:31:13.862 GMT-0600,192.63400000000001,192.58599999999998,0.012,0.012
22.01.2024 08:31:14.063 GMT-0600,192.653,192.627,0.012,0.012
22.01.2024 08:31:14.744 GMT-0600,192.65400000000002,192.61599999999999,0.012,0.012
22.01.2024 08:31:14.794 GMT-0600,192.644,192.61599999999999,0.012,0.012
22.01.2024 08:31:14.894 GMT-0600,192.643,192.607,0.012,0.012
22.01.2024 08:31:14.945 GMT-0600,192.643,192.61700000000002,0.012,0.012
22.01.2024 08:31:15.046 GMT-0600,192.633,192.607,0.012,0.012
22.01.2024 08:31:15.197 GMT-0600,192.643,192.61700000000002,0.012,0.012
22.01.2024 08:31:15.247 GMT-0600,192.644,192.606,0.012,0.012
22.01.2024 08:31:15.297 GMT-0600,192.653,192.627,0.012,0.012
22.01.2024 08:31:15.848 GMT-0600,192.653,192.637,0.012,0.012
22.01.2024 08:31:16.099 GMT-0600,192.65400000000002,192.62599999999998,0.012,0.012
22.01.2024 08:31:16.199 GMT-0600,192.643,192.627,0.012,0.012
22.01.2024 08:31:16.249 GMT-0600,192.653,192.627,0.012,0.012
22.01.2024 08:31:16.500 GMT-0600,192.65400000000002,192.636,0.012,0.012
22.01.2024 08:31:16.851 GMT-0600,192.643,192.607,0.012,0.012
22.01.2024 08:31:17.101 GMT-0600,192.653,192.61700000000002,0.012,0.012
22.01.2024 08:31:17.252 GMT-0600,192.653,192.627,0.012,0.012
22.01.2024 08:31:17.302 GMT-0600,192.653,192.61700000000002,0.012,0.012
22.01.2024 08:31:17.453 GMT-0600,192.653,192.627,0.012,0.012
22.01.2024 08:31:17.603 GMT-0600,192.683,192.637,0.012,0.012
22.01.2024 08:31:17.804 GMT-0600,192.68400000000003,192.62599999999998,0.012,0.012
22.01.2024 08:31:18.105 GMT-0600,192.65400000000002,192.62599999999998,0.012,0.012
22.01.2024 08:31:18.255 GMT-0600,192.683,192.637,0.012,0.012
22.01.2024 08:31:18.507 GMT-0600,192.683,192.627,0.012,0.012
22.01.2024 08:31:18.557 GMT-0600,192.673,192.637,0.012,0.012
22.01.2024 08:31:18.658 GMT-0600,192.653,192.61700000000002,0.012,0.012
22.01.2024 08:31:18.958 GMT-0600,192.674,192.636,0.012,0.012
22.01.2024 08:31:19.059 GMT-0600,192.66400000000002,192.62599999999998,0.012,0.012
22.01.2024 08:31:19.259 GMT-0600,192.65400000000002,192.62599999999998,0.012,0.012
22.01.2024 08:31:19.360 GMT-0600,192.644,192.61599999999999,0.012,0.012
22.01.2024 08:31:20.461 GMT-0600,192.653,192.61700000000002,0.012,0.012
22.01.2024 08:31:20.562 GMT-0600,192.674,192.636,0.012,0.012
22.01.2024 08:31:20.713 GMT-0600,192.613,192.58700000000002,0.012,0.012
22.01.2024 08:31:20.763 GMT-0600,192.63400000000001,192.596,0.012,0.012
22.01.2024 08:31:20.814 GMT-0600,192.62400000000002,192.58599999999998,0.012,0.012
22.01.2024 08:31:21.164 GMT-0600,192.603,192.58700000000002,0.012,0.012
22.01.2024 08:31:21.265 GMT-0600,192.59400000000002,192.576,0.012,0.012
22.01.2024 08:31:21.416 GMT-0600,192.583,192.55700000000002,0.012,0.012
22.01.2024 08:31:21.617 GMT-0600,192.58400000000003,192.546,0.012,0.012
22.01.2024 08:31:21.868 GMT-0600,192.58400000000003,192.55599999999998,0.012,0.012
22.01.2024 08:31:21.918 GMT-0600,192.583,192.54700000000003,0.012,0.012
22.01.2024 08:31:21.968 GMT-0600,192.583,192.55700000000002,0.012,0.012
22.01.2024 08:31:22.069 GMT-0600,192.59400000000002,192.55599999999998,0.012,0.012
22.01.2024 08:31:22.370 GMT-0600,192.593,192.567,0.012,0.012
22.01.2024 08:31:22.470 GMT-0600,192.603,192.567,0.012,0.012
22.01.2024 08:31:22.621 GMT-0600,192.623,192.577,0.012,0.012
22.01.2024 08:31:22.672 GMT-0600,192.61400000000003,192.58599999999998,0.012,0.012
22.01.2024 08:31:22.822 GMT-0600,192.62400000000002,192.58599999999998,0.012,0.012
22.01.2024 08:31:22.873 GMT-0600,192.62400000000002,192.576,0.012,0.012
22.01.2024 08:31:22.923 GMT-0600,192.603,192.567,0.012,0.012
